Source,Target,Type,Id,Label,Weight
mijpsrtgf54l7um6,s5q54hfww56ov2xc,Directed,20607,,1
xqrqbzhii6m6sdrv,s5q54hfww56ov2xc,Directed,18924,,2
linkskgiymtyszdb,s5q54hfww56ov2xc,Directed,14471,,4
torvps7kzis5ujfz,s5q54hfww56ov2xc,Directed,14368,,2
s5eqtd3hsfgu4czz,s5q54hfww56ov2xc,Directed,13761,,2
directoryvi6plzm,s5q54hfww56ov2xc,Directed,6145,,5
zilionku2adniig6,zqktlwi4fecvo6ri,Directed,24270,,1
4hohkxjvlt5fjzqv,zilionku2adniig6,Directed,22932,,2
torwikignoueupfm,zilionku2adniig6,Directed,22621,,3
32b5oz2bbtn6gqj3,zilionku2adniig6,Directed,22552,,4
mijpsrtgf54l7um6,zilionku2adniig6,Directed,20537,,1
apbv6itrkcr7k3ny,zilionku2adniig6,Directed,19970,,2
5yhkcnlhhtlztb5t,zilionku2adniig6,Directed,19719,,10
zqktlwi4fecvo6ri,zilionku2adniig6,Directed,19511,,1
y4yhci7273s2yeqk,zilionku2adniig6,Directed,19434,,2
hwikis25cffertqe,zilionku2adniig6,Directed,18771,,8
wikihiddkz5w3hfg,zilionku2adniig6,Directed,18516,,1
n6pbizsbykwxmydz,zilionku2adniig6,Directed,18307,,8
nqigfqrxnkwcqmiq,zilionku2adniig6,Directed,17738,,10
ntcixulmms4275vi,zilionku2adniig6,Directed,14591,,2
wikiwarixvouhwyn,zilionku2adniig6,Directed,13864,,2
kpvz7ki2lzvnwve7,zilionku2adniig6,Directed,13630,,4
cratedvnn5z57xhl,zilionku2adniig6,Directed,12707,,3
telnetg42y5crrb7,zilionku2adniig6,Directed,9976,,6
directoryvi6plzm,zilionku2adniig6,Directed,7029,,5
ev7fnjzjdbtu3miq,shopsat2dotfotbs,Directed,21916,,1
ucavviu7wl6azuw7,ev7fnjzjdbtu3miq,Directed,23385,,10
skunksworkedp2cg,ev7fnjzjdbtu3miq,Directed,15172,,2
directoryvi6plzm,ev7fnjzjdbtu3miq,Directed,8572,,5
mijpsrtgf54l7um6,skunksworkedp2cg,Directed,20561,,1
mijpsrtgf54l7um6,silkkitiehdg5mug,Directed,20525,,1
nttvtf6ji3fk7qvr,boysopidonajtogl,Directed,22835,,1
cratedvnn5z57xhl,boysopidonajtogl,Directed,11644,,3
directoryvi6plzm,boysopidonajtogl,Directed,6374,,5
cocaineo5z66elwy,dnmavengeradt4vo,Directed,23934,,1
skunksworkedp2cg,lchudikfyjafhqjj,Directed,17167,,2
deneppj6r5y6ybeo,linkskgiymtyszdb,Directed,23354,,4
skunksworkedp2cg,deneppj6r5y6ybeo,Directed,16910,,2
linkskgiymtyszdb,deneppj6r5y6ybeo,Directed,14467,,1
directoryvi6plzm,deneppj6r5y6ybeo,Directed,5489,,5
vfqnd6mieccqyiit,shopsat2dotfotbs,Directed,23346,,1
support26v5pvkg6,vfqnd6mieccqyiit,Directed,24186,,48
dirnxxdg2mgyrbgj,vfqnd6mieccqyiit,Directed,23467,,1
torwikignoueupfm,vfqnd6mieccqyiit,Directed,22665,,3
torlinksccquz7bi,vfqnd6mieccqyiit,Directed,21972,,2
linkstcm6lnro75w,vfqnd6mieccqyiit,Directed,21365,,2
pdizimmrq5mwjkun,vfqnd6mieccqyiit,Directed,21055,,1
hiddenwk7qnvvpfo,vfqnd6mieccqyiit,Directed,20690,,2
mijpsrtgf54l7um6,vfqnd6mieccqyiit,Directed,20511,,1
wikitorcwogtsifs,vfqnd6mieccqyiit,Directed,20328,,216
7g5bqm7htspqauum,vfqnd6mieccqyiit,Directed,20106,,2
jh32yv5zgayyyts3,vfqnd6mieccqyiit,Directed,19678,,29
w363zoq3ylux5rf5,vfqnd6mieccqyiit,Directed,19125,,1
xqrqbzhii6m6sdrv,vfqnd6mieccqyiit,Directed,18920,,2
wikitjerrta4qgz4,vfqnd6mieccqyiit,Directed,17892,,85
skunksworkedp2cg,vfqnd6mieccqyiit,Directed,15983,,2
ntcixulmms4275vi,vfqnd6mieccqyiit,Directed,14624,,2
linkskgiymtyszdb,vfqnd6mieccqyiit,Directed,14465,,4
torvps7kzis5ujfz,vfqnd6mieccqyiit,Directed,14116,,2
s5eqtd3hsfgu4czz,vfqnd6mieccqyiit,Directed,13764,,2
cratedvnn5z57xhl,vfqnd6mieccqyiit,Directed,11523,,3
gxamjbnu7uknahng,vfqnd6mieccqyiit,Directed,10281,,1
directoryvi6plzm,vfqnd6mieccqyiit,Directed,7461,,5
vxzzqqdt54racf3i,lchudifyeqm4ldjj,Directed,20867,,2
vxzzqqdt54racf3i,torvps7kzis5ujfz,Directed,20852,,2
vxzzqqdt54racf3i,vxx2tfzprjm56eka,Directed,20824,,2
vxzzqqdt54racf3i,libertygb2nyeyay,Directed,20820,,2
vxzzqqdt54racf3i,xmh57jrzrnw6insl,Directed,20799,,2
vxzzqqdt54racf3i,skunksworkedp2cg,Directed,20768,,2
vxzzqqdt54racf3i,expressobutiolem,Directed,20767,,2
vxx2tfzprjm56eka,vxzzqqdt54racf3i,Directed,23893,,2
directoryvi6plzm,vxzzqqdt54racf3i,Directed,6041,,5
skunksworkedp2cg,t3e6lywrllkc3qm2,Directed,17070,,2
skunksworkedp2cg,mucirnaewm6bumgn,Directed,15674,,2
nttvtf6ji3fk7qvr,silkkitiehdg5mug,Directed,22837,,1
planets5zjp6l473,dtchp2f74jp64odp,Directed,24647,,24
hiddenwikizne23a,dtchp2f74jp64odp,Directed,22168,,1
libertygb2nyeyay,dtchp2f74jp64odp,Directed,20879,,4
frwikisfa6myvgyx,dtchp2f74jp64odp,Directed,17629,,2
skunksworkedp2cg,dtchp2f74jp64odp,Directed,14955,,2
cratedvnn5z57xhl,dtchp2f74jp64odp,Directed,12097,,3
directoryvi6plzm,dtchp2f74jp64odp,Directed,8328,,5
apbv6itrkcr7k3ny,kpvz7ki2lzvnwve7,Directed,19993,,2
apbv6itrkcr7k3ny,skunksworkedp2cg,Directed,19989,,2
apbv6itrkcr7k3ny,costeirazb2xecgs,Directed,19984,,1
apbv6itrkcr7k3ny,torpress2sarn7xw,Directed,19977,,9
apbv6itrkcr7k3ny,4hohkxjvlt5fjzqv,Directed,19967,,3
apbv6itrkcr7k3ny,blkbook3fxhcsn3u,Directed,19965,,2
apbv6itrkcr7k3ny,w363zoq3ylux5rf5,Directed,19964,,2
w363zoq3ylux5rf5,apbv6itrkcr7k3ny,Directed,19036,,1
n6pbizsbykwxmydz,apbv6itrkcr7k3ny,Directed,18264,,4
nqigfqrxnkwcqmiq,apbv6itrkcr7k3ny,Directed,17708,,10
kpvz7ki2lzvnwve7,apbv6itrkcr7k3ny,Directed,13684,,2
cratedvnn5z57xhl,apbv6itrkcr7k3ny,Directed,10847,,3
directoryvi6plzm,apbv6itrkcr7k3ny,Directed,6345,,5
grams6rsvgp763vl,lchudifyeqm4ldjj,Directed,24883,,1
grams535uvo5qcql,lchudifyeqm4ldjj,Directed,24833,,2
dreamgdnbat2g7fu,lchudifyeqm4ldjj,Directed,24796,,2
dreamhjnmcifugwr,lchudifyeqm4ldjj,Directed,24747,,2
22222222663t663g,lchudifyeqm4ldjj,Directed,24593,,4
lchudlqkplfutqjj,lchudifyeqm4ldjj,Directed,24584,,3
grams7j3f6giyzmy,lchudifyeqm4ldjj,Directed,24580,,1
dreamkilbovk3nc6,lchudifyeqm4ldjj,Directed,24573,,2
stoned3dzzhnoe4r,lchudifyeqm4ldjj,Directed,24519,,2
7ep7ac3nsah3fc6l,lchudifyeqm4ldjj,Directed,24462,,3
lchudiynquqkodjj,lchudifyeqm4ldjj,Directed,24455,,1
t3e6lywrllkc3qm2,lchudifyeqm4ldjj,Directed,24451,,2
dream5hx46ohzics,lchudifyeqm4ldjj,Directed,24340,,2
onionlandbakyt3j,lchudifyeqm4ldjj,Directed,24297,,4
empereor7ppoy5nn,lchudifyeqm4ldjj,Directed,24273,,2
dreamifpguox6pva,lchudifyeqm4ldjj,Directed,24258,,2
dreamrlketpmv454,lchudifyeqm4ldjj,Directed,24225,,2
54ogum7gwxhtgiya,lchudifyeqm4ldjj,Directed,23865,,1
22222222266i2kbs,lchudifyeqm4ldjj,Directed,23437,,1
mucirnaewm6bumgn,lchudifyeqm4ldjj,Directed,23378,,1
lchudikfyjafhqjj,lchudifyeqm4ldjj,Directed,23115,,2
nttvtf6ji3fk7qvr,lchudifyeqm4ldjj,Directed,22834,,1
hiddeninasdyooih,lchudifyeqm4ldjj,Directed,22298,,2
hiddenwikizne23a,lchudifyeqm4ldjj,Directed,22151,,1
mijpsrtgf54l7um6,lchudifyeqm4ldjj,Directed,20523,,1
grams7enufi7jmdl,lchudifyeqm4ldjj,Directed,20090,,23
dreamiipoxuxonn6,lchudifyeqm4ldjj,Directed,19950,,1
hdwikicorldcisiy,lchudifyeqm4ldjj,Directed,19886,,6
jd6yhu5hdp2zgvf4,lchudifyeqm4ldjj,Directed,18378,,3
skunksworkedp2cg,lchudifyeqm4ldjj,Directed,15809,,2
dirnxxdraygbifgc,xfnwyig7olypdq5r,Directed,18376,,6
dirnxxdraygbifgc,s5q54hfww56ov2xc,Directed,18371,,6
dirnxxdraygbifgc,torwikignoueupfm,Directed,18360,,6
dirnxxdraygbifgc,en35tuzqmn4lofbk,Directed,18353,,6
dirnxxdraygbifgc,rso4hutlefirefqp,Directed,18352,,6
dirnxxdraygbifgc,xmh57jrzrnw6insl,Directed,18351,,6
dirnxxdraygbifgc,k4btcoezc5tlxyaf,Directed,18349,,6
dirnxxdraygbifgc,wikitjerrta4qgz4,Directed,18348,,6
dirnxxdraygbifgc,t4is3dhdc2jd4yhw,Directed,18347,,6
dirnxxdraygbifgc,zqktlwi4fecvo6ri,Directed,18341,,6
dirnxxdraygbifgc,vfqnd6mieccqyiit,Directed,18339,,6
dirnxxdraygbifgc,fzqnrlcvhkgbdwx5,Directed,18337,,6
dirnxxdraygbifgc,25ffhnaechrbzwf3,Directed,18336,,6
dirnxxdraygbifgc,y3fpieiezy2sin4a,Directed,18332,,6
dirnxxdraygbifgc,mobil7rab6nuf7vx,Directed,18329,,6
dirnxxdraygbifgc,2ogmrlfzdthnwkez,Directed,18326,,6
dirnxxdraygbifgc,jh32yv5zgayyyts3,Directed,18324,,6
dirnxxdraygbifgc,ll6lardicrvrljvq,Directed,18321,,6
chws5ibwliag4fyc,dirnxxdraygbifgc,Directed,24892,,1
oeioei4qg23lbvew,dirnxxdraygbifgc,Directed,24809,,4
mixjuia5jwfchmnd,dirnxxdraygbifgc,Directed,24710,,1
ykrxnmvcmozu5maa,dirnxxdraygbifgc,Directed,24638,,2
mknh2yk7ovorzjis,dirnxxdraygbifgc,Directed,24624,,1
vtle6jettgqyp7o3,dirnxxdraygbifgc,Directed,24287,,3
54ogum7gwxhtgiya,dirnxxdraygbifgc,Directed,23875,,1
t4is3dhdc2jd4yhw,dirnxxdraygbifgc,Directed,23856,,2
pduvohnvbtzph6sg,dirnxxdraygbifgc,Directed,23612,,2
doe6ypf2fcyznaq5,dirnxxdraygbifgc,Directed,21988,,4
wikipediak4by6wf,dirnxxdraygbifgc,Directed,21417,,2
soupkso3la22ltl3,dirnxxdraygbifgc,Directed,21009,,20
y4yhci7273s2yeqk,dirnxxdraygbifgc,Directed,19402,,1
w363zoq3ylux5rf5,dirnxxdraygbifgc,Directed,19043,,14
auutwvpt2zktxwng,dirnxxdraygbifgc,Directed,18009,,1
skunksworkedp2cg,dirnxxdraygbifgc,Directed,16497,,2
torvps7kzis5ujfz,dirnxxdraygbifgc,Directed,14080,,2
cratedvnn5z57xhl,dirnxxdraygbifgc,Directed,11425,,3
directoryvi6plzm,dirnxxdraygbifgc,Directed,8691,,5
skunksworkedp2cg,mknh2yk7ovorzjis,Directed,15130,,2
cratedvnn5z57xhl,mknh2yk7ovorzjis,Directed,13573,,3
directoryvi6plzm,mknh2yk7ovorzjis,Directed,5624,,5
wikitorcwogtsifs,braveb6iyacflzc2,Directed,20360,,422
wikitorcwogtsifs,piratecr44nh3nw4,Directed,20355,,1226
wikitorcwogtsifs,rso4hutlefirefqp,Directed,20335,,346
wikitorcwogtsifs,russianyhluzsk53,Directed,20330,,2616
wikitorcwogtsifs,xfnwyig7olypdq5r,Directed,20312,,216
wikitorcwogtsifs,fzqnrlcvhkgbdwx5,Directed,20298,,358
wikitorcwogtsifs,hosting6iar5zo7c,Directed,20294,,2528
wikitorcwogtsifs,torvps7kzis5ujfz,Directed,20287,,2528
wikitorcwogtsifs,abbujjh5vqtq77wg,Directed,20273,,216
wikitorcwogtsifs,xmh57jrzrnw6insl,Directed,20270,,2528
wikitorcwogtsifs,piratecrd55vmc7k,Directed,20251,,2
wikitorcwogtsifs,s5q54hfww56ov2xc,Directed,20243,,358
wikitorcwogtsifs,mobil7rab6nuf7vx,Directed,20236,,228
wikitorcwogtsifs,shopsat2dotfotbs,Directed,20231,,1228
wikitorcwogtsifs,grams7enufi7jmdl,Directed,20218,,2528
wikitorcwogtsifs,25ffhnaechrbzwf3,Directed,20201,,358
wikitorcwogtsifs,2kka4f23pcxgqkpv,Directed,20198,,458
wikitorcwogtsifs,silkkitiehdg5mug,Directed,20197,,2528
wikitorcwogtsifs,ll6lardicrvrljvq,Directed,20167,,358
piratecrd55vmc7k,wikitorcwogtsifs,Directed,24843,,6
hosting6iar5zo7c,wikitorcwogtsifs,Directed,24329,,2
piratecr44nh3nw4,wikitorcwogtsifs,Directed,24320,,32
russianyhluzsk53,wikitorcwogtsifs,Directed,22373,,4
skunksworkedp2cg,wikitorcwogtsifs,Directed,16419,,2
cratedvnn5z57xhl,wikitorcwogtsifs,Directed,12360,,3
gxamjbnu7uknahng,wikitorcwogtsifs,Directed,10499,,2
directoryvi6plzm,wikitorcwogtsifs,Directed,6454,,5
4hk4hz35gmpa6fih,hdwikicorldcisiy,Directed,24530,,2
zlal32teyptf4tvi,4hk4hz35gmpa6fih,Directed,21694,,1
besthqdirnimrgpj,hiddndirxehee3zn,Directed,23800,,2
besthqdirnimrgpj,lchudifyeqm4ldjj,Directed,23795,,2
besthqdirnimrgpj,hansamkt3iph6sbb,Directed,23792,,2
besthqdirnimrgpj,shopsat2dotfotbs,Directed,23785,,2
besthqdirnimrgpj,hdwikicorldcisiy,Directed,23782,,2
besthqdirnimrgpj,valhallaxmn3fydu,Directed,23754,,2
besthqdirnimrgpj,silkkitiehdg5mug,Directed,23738,,2
besthqdirnimrgpj,linkskgiymtyszdb,Directed,23736,,2
hiddndirxehee3zn,besthqdirnimrgpj,Directed,23104,,3
hiddeninasdyooih,besthqdirnimrgpj,Directed,22206,,2
hdwikicorldcisiy,besthqdirnimrgpj,Directed,19831,,6
skunksworkedp2cg,besthqdirnimrgpj,Directed,17062,,2
cocainey5gitx2eu,dnmavengeradt4vo,Directed,24305,,1
skunksworkedp2cg,cocainey5gitx2eu,Directed,15935,,2
